employee_id,nationality_group,industry,job_category,monthly_salary_kwd,start_date,end_date,reason_for_leaving,filed_dispute
4580,Arab,Oil & Gas,Cook,142.71,2010-07-05,2012-10-28,Resignation,1
4581,South Asian,Hospitality,Nurse,573.44,2003-05-16,2014-04-23,Termination,1
4582,Arab,Oil & Gas,Clerk,213.18,2013-01-13,2015-12-06,Resignation,0
4583,South Asian,Health,Engineer,522.77,2008-10-20,2011-04-02,Resignation,0
4584,South Asian,Construction,IT Professional,709.33,2009-06-04,2015-02-24,Resignation,0
4585,Arab,Retail,Driver,176.33,2000-11-23,2011-11-28,Resignation,0
4586,Arab,Construction,Plumber,201.31,2017-03-30,2023-09-03,Termination,1
4587,Arab,IT,Helper,145.66,2010-07-09,2016-11-11,Resignation,0
4588,South Asian,Construction,Engineer,468.99,2013-06-22,2015-12-12,Termination,1
4589,Western,Construction,Accountant,422.69,2012-04-09,2013-06-23,Resignation,0
4590,South Asian,Retail,Driver,190.49,2008-07-03,2019-11-03,Resignation,0
4591,South Asian,Retail,IT Professional,374.81,2008-10-03,2011-01-18,Contract End,0
4592,South Asian,Health,Cook,131.95,2017-08-18,2019-01-23,Resignation,0
4593,South Asian,Oil & Gas,Cook,179.89,2009-07-19,2011-07-05,Resignation,0
4594,South Asian,Construction,Clerk,193.62,2004-01-20,2010-06-10,Termination,1
4595,South Asian,Construction,Labourer,121.85,2017-08-31,2023-01-09,Termination,0
4596,South Asian,Health,Labourer,129.33,2006-10-10,2017-01-10,Resignation,0
4597,South Asian,Health,Driver,139.41,2013-09-07,2017-11-09,Resignation,0
4598,Arab,IT,Plumber,172.83,2015-05-06,2023-04-20,Resignation,0
4599,African,Construction,Clerk,223.77,2020-05-26,2023-09-07,Resignation,0
4600,African,Construction,Labourer,127.99,2010-01-13,2011-12-14,Resignation,0
4601,Southeast Asian,Construction,Nurse,471.0,2016-02-05,2018-03-15,Termination,0
4602,Western,Construction,Manager,575.26,2020-02-24,2023-05-10,Resignation,0
4603,Arab,IT,Manager,1926.18,2011-06-20,2014-06-21,Termination,0
4604,Southeast Asian,Hospitality,Manager,1293.78,2017-10-24,2024-02-19,Termination,0
4605,Arab,Construction,IT Professional,778.49,2020-04-16,2023-06-18,Resignation,0
4606,South Asian,Logistics,Accountant,349.7,2016-11-25,2020-04-17,Resignation,0
4607,Southeast Asian,Construction,Labourer,132.93,2012-06-30,2017-02-11,Termination,0
4608,South Asian,Construction,Cook,147.21,2008-02-19,2010-01-26,Resignation,0
4609,South Asian,Construction,Plumber,148.52,2004-12-16,2016-11-20,Resignation,0
4610,South Asian,Logistics,Labourer,119.33,2006-09-14,2014-07-04,Resignation,0
4611,South Asian,Retail,IT Professional,525.72,2021-04-18,2023-07-16,Termination,1
4612,Arab,Construction,IT Professional,799.44,2002-06-04,2013-10-05,Resignation,0
4613,South Asian,Construction,Engineer,884.7,2015-01-27,2017-09-11,Contract End,0
4614,South Asian,IT,Driver,150.23,2009-12-27,2019-03-17,Resignation,0
4615,Southeast Asian,Retail,Engineer,834.54,2001-02-08,2010-07-29,Resignation,1
4616,South Asian,Logistics,Engineer,582.12,2003-08-26,2014-11-24,Contract End,0
4617,Western,Health,Cook,144.45,2006-04-04,2017-05-16,Resignation,0
4618,South Asian,Construction,Labourer,113.48,2007-08-07,2013-03-16,Resignation,0
4619,South Asian,Construction,Driver,130.85,2012-12-06,2015-02-13,Resignation,0
4620,South Asian,Health,Plumber,227.23,2011-09-15,2018-02-04,Resignation,0
4621,Arab,Logistics,Cook,177.3,2004-07-29,2014-06-20,Termination,0
4622,Western,Construction,Labourer,136.7,2007-10-05,2019-09-09,Resignation,0
4623,South Asian,Construction,Plumber,192.14,2013-08-28,2019-10-26,Termination,0
4624,Southeast Asian,Hospitality,Accountant,200.26,2006-04-09,2018-03-30,Resignation,0
4625,South Asian,Health,Helper,132.05,2007-07-17,2017-02-06,Termination,0
4626,Southeast Asian,Health,Cook,179.65,2007-01-26,2014-04-18,Resignation,0
4627,Western,Oil & Gas,Helper,106.34,2021-09-02,2023-03-12,Termination,1
4628,Southeast Asian,Construction,Clerk,228.08,2008-06-08,2010-02-03,Resignation,0
4629,Southeast Asian,Finance,Cook,201.63,2012-03-27,2015-02-06,Resignation,0
4630,South Asian,Construction,Cook,120.03,2004-02-24,2014-12-22,Resignation,0
4631,Southeast Asian,Retail,IT Professional,763.04,2008-07-05,2014-02-15,Resignation,0
4632,Southeast Asian,Retail,IT Professional,353.12,2005-05-25,2015-05-12,Termination,0
4633,South Asian,IT,Driver,136.26,2009-10-15,2018-10-09,Resignation,0
4634,Arab,Oil & Gas,Manager,1023.82,2012-07-16,2014-07-04,Resignation,0
4635,South Asian,Construction,Accountant,354.97,2012-10-20,2023-05-11,Contract End,1
4636,South Asian,Construction,Plumber,128.04,2009-10-19,2016-07-16,Termination,1
4637,South Asian,Construction,Manager,1315.21,2007-06-27,2018-09-17,Termination,0
4638,South Asian,Construction,Labourer,138.11,2016-07-16,2024-11-04,Resignation,0
4639,South Asian,Oil & Gas,Electrician,179.17,2005-10-29,2013-06-30,Resignation,0
4640,Southeast Asian,Retail,Manager,1379.2,2013-06-20,2015-07-25,Resignation,0
4641,Southeast Asian,Health,Labourer,121.47,2015-08-27,2018-02-18,Resignation,0
4642,Southeast Asian,Retail,Cook,219.43,2017-09-01,2023-06-01,Termination,1
4643,African,Retail,Engineer,636.35,2018-05-20,2020-04-20,Resignation,0
4644,South Asian,Retail,Accountant,259.71,2012-03-16,2022-03-04,Resignation,0
4645,South Asian,Construction,IT Professional,709.56,2015-09-19,2018-05-02,Resignation,0
4646,Arab,Construction,IT Professional,328.51,2006-11-28,2014-09-19,Resignation,1
4647,South Asian,Oil & Gas,Clerk,198.38,2007-06-28,2012-06-04,Termination,0
4648,Arab,IT,Manager,911.12,2010-06-22,2021-08-02,Resignation,0
4649,South Asian,Retail,Clerk,235.36,2011-11-26,2017-08-04,Termination,1
4650,South Asian,Retail,Manager,634.17,2007-11-06,2011-04-15,Resignation,0
4651,South Asian,Retail,Labourer,105.65,2007-11-25,2010-06-10,Resignation,0
4652,South Asian,Construction,Accountant,228.76,2016-03-18,2017-09-17,Termination,0
4653,South Asian,Construction,Labourer,137.54,2017-08-28,2024-04-06,Resignation,1
4654,South Asian,Construction,Cook,143.85,2012-08-24,2015-01-01,Resignation,0
4655,South Asian,Construction,Accountant,414.66,2003-08-13,2014-04-01,Resignation,0
4656,Arab,Construction,Electrician,199.74,1999-06-18,2010-02-19,Termination,1
4657,Arab,Construction,Electrician,167.87,2002-11-23,2011-04-17,Resignation,1
4658,Arab,Construction,Plumber,222.9,2020-02-16,2022-08-06,Termination,0
4659,South Asian,Hospitality,Accountant,244.94,2010-03-12,2015-08-18,Contract End,0
4660,South Asian,Retail,Labourer,123.13,2007-04-23,2010-03-06,Termination,1
4661,Southeast Asian,Logistics,Manager,1911.87,2002-02-13,2011-07-25,Resignation,1
4662,African,Logistics,IT Professional,557.35,2014-01-13,2018-03-11,Termination,0
4663,South Asian,Retail,Cook,167.32,2010-09-08,2012-06-02,Resignation,0
4664,Southeast Asian,Construction,Driver,158.48,2011-07-07,2017-07-02,Resignation,0
4665,Arab,Health,Engineer,1052.77,2005-04-14,2014-12-22,Termination,0
4666,Arab,Hospitality,Cook,127.37,2015-07-16,2023-10-18,Resignation,0
4667,South Asian,Logistics,Electrician,235.31,2012-06-02,2023-04-17,Contract End,0
4668,South Asian,Health,Labourer,114.33,2015-12-20,2019-03-09,Resignation,0
4669,South Asian,Construction,Driver,159.53,2012-11-03,2018-06-06,Termination,0
4670,Southeast Asian,Retail,Driver,138.53,2005-05-02,2011-02-26,Resignation,0
4671,Western,Construction,Helper,119.59,2014-02-11,2019-08-17,Resignation,0
4672,South Asian,Construction,Engineer,854.07,2014-08-22,2019-06-11,Termination,1
4673,South Asian,Construction,Manager,1758.22,2013-04-04,2024-04-02,Resignation,0
4674,Southeast Asian,Logistics,Electrician,168.14,2008-07-15,2015-08-08,Termination,0
4675,Southeast Asian,Health,Plumber,192.32,2003-06-27,2014-12-01,Resignation,0
4676,Arab,Logistics,Plumber,206.33,2011-12-04,2017-02-19,Termination,1
4677,Southeast Asian,Construction,Cook,141.17,2016-10-16,2023-08-12,Contract End,0
4678,South Asian,Construction,Manager,959.78,2008-09-23,2017-01-03,Resignation,0
4679,Arab,Construction,Engineer,525.95,2016-04-14,2020-05-13,Resignation,1
4680,South Asian,Construction,Engineer,467.3,2004-07-02,2012-03-14,Contract End,0
4681,South Asian,Hospitality,Cook,194.01,2005-12-24,2017-03-04,Contract End,0
4682,South Asian,Construction,Cook,197.59,2013-01-30,2021-11-22,Termination,0
4683,Western,Retail,Electrician,131.75,2003-02-18,2010-09-05,Resignation,0
4684,Southeast Asian,Logistics,Labourer,105.63,2007-12-21,2019-04-21,Resignation,1
4685,Southeast Asian,IT,Cook,167.7,2005-05-19,2011-12-08,Termination,0
4686,South Asian,Construction,Accountant,232.63,2005-04-22,2017-04-11,Termination,0
4687,South Asian,Retail,Driver,179.49,2014-01-25,2024-06-22,Resignation,1
4688,South Asian,IT,Accountant,449.36,2012-09-17,2019-03-26,Resignation,0
4689,South Asian,Hospitality,Helper,113.7,2007-05-24,2016-02-27,Resignation,0
4690,Arab,Health,Clerk,218.11,2007-01-23,2018-10-10,Resignation,0
4691,South Asian,Construction,IT Professional,404.98,2002-06-02,2013-10-06,Resignation,0
4692,Southeast Asian,Oil & Gas,Cook,202.62,1999-05-02,2010-08-03,Termination,0
4693,South Asian,Construction,Clerk,205.45,2007-10-04,2018-04-28,Termination,0
4694,Southeast Asian,Retail,Engineer,584.13,2016-04-20,2024-08-10,Termination,0
4695,South Asian,Retail,Accountant,436.88,2010-07-06,2021-11-02,Resignation,0
4696,South Asian,Retail,Accountant,401.55,2009-08-10,2014-03-20,Termination,0
4697,Southeast Asian,Retail,Engineer,462.4,2010-03-05,2017-07-14,Resignation,0
4698,Arab,IT,Manager,1899.18,2008-09-26,2012-10-21,Termination,1
4699,South Asian,Construction,Plumber,170.74,2013-01-29,2019-03-04,Resignation,0
4700,Arab,Finance,Helper,130.04,2010-04-30,2021-04-09,Contract End,0
4701,Southeast Asian,Retail,Accountant,409.89,2006-02-24,2014-09-10,Resignation,0
4702,Arab,Construction,IT Professional,556.94,2006-11-16,2017-09-17,Resignation,1
4703,South Asian,Finance,Clerk,166.41,2005-08-11,2011-10-01,Resignation,1
4704,South Asian,Construction,Manager,1375.79,2010-07-29,2015-01-12,Resignation,0
4705,South Asian,Health,Cook,151.75,2019-06-17,2023-03-13,Resignation,0
4706,African,Health,Electrician,203.38,2007-06-17,2015-06-26,Resignation,0
4707,South Asian,Construction,Plumber,218.44,2014-03-24,2024-09-21,Termination,1
4708,South Asian,Construction,Electrician,160.91,2008-08-21,2018-05-29,Resignation,0
4709,South Asian,Retail,Clerk,195.48,2007-07-12,2017-02-22,Resignation,0
4710,Western,Hospitality,Driver,158.52,2013-12-05,2015-05-17,Resignation,0
4711,Arab,Retail,Plumber,221.85,2004-02-02,2011-08-02,Termination,0
4712,South Asian,Retail,Clerk,190.57,2009-11-28,2014-07-26,Termination,0
4713,Arab,Construction,Plumber,186.01,2005-12-30,2012-06-12,Resignation,0
4714,South Asian,Oil & Gas,Engineer,998.88,2015-04-20,2020-11-16,Resignation,0
4715,South Asian,Hospitality,Accountant,202.62,2011-12-03,2015-05-18,Resignation,0
4716,Southeast Asian,Oil & Gas,Manager,773.21,2018-10-21,2024-05-05,Termination,0
4717,South Asian,Retail,IT Professional,304.46,2017-08-26,2023-02-03,Resignation,1
4718,Southeast Asian,Retail,Engineer,1152.98,2014-09-10,2022-04-02,Resignation,0
4719,Arab,Finance,Clerk,167.46,2020-05-05,2023-01-23,Termination,0
4720,South Asian,Logistics,Plumber,220.98,2015-11-11,2017-11-02,Resignation,0
4721,South Asian,Hospitality,Driver,147.0,2008-07-19,2018-12-12,Resignation,0
4722,South Asian,Construction,Electrician,200.28,1999-05-17,2010-03-29,Resignation,0
4723,South Asian,IT,Manager,1392.4,2012-10-02,2022-08-01,Termination,1
4724,South Asian,Health,Electrician,232.67,2013-06-22,2019-01-27,Termination,1
4725,South Asian,Hospitality,Helper,133.95,2021-04-01,2022-09-20,Termination,0
4726,South Asian,Logistics,Nurse,434.36,2015-02-18,2020-05-16,Resignation,0
4727,South Asian,Health,Driver,155.61,2019-03-16,2023-05-11,Resignation,0
4728,South Asian,Hospitality,Manager,1386.44,2017-03-30,2024-01-01,Termination,0
4729,South Asian,Health,IT Professional,348.45,2013-02-19,2024-06-24,Resignation,1
4730,South Asian,Construction,Manager,764.97,2005-03-03,2015-06-28,Termination,0
4731,South Asian,Construction,Plumber,175.61,2002-12-14,2012-06-28,Resignation,0
4732,South Asian,Oil & Gas,Clerk,210.71,2011-03-29,2013-03-26,Resignation,0
4733,South Asian,Retail,Cook,192.28,2008-04-29,2017-07-19,Resignation,0
4734,South Asian,Construction,Cook,160.24,2017-03-13,2021-06-25,Termination,0
4735,Arab,Oil & Gas,Helper,134.62,2005-05-15,2014-03-09,Contract End,0
4736,South Asian,IT,Plumber,142.03,2014-05-30,2016-09-05,Termination,1
4737,Southeast Asian,Hospitality,Manager,1520.2,2007-09-30,2019-03-09,Termination,0
4738,South Asian,Construction,Driver,132.66,2005-03-06,2015-09-23,Resignation,0
4739,South Asian,Oil & Gas,Nurse,591.31,2010-11-15,2014-02-24,Resignation,0
4740,Arab,Health,Labourer,134.11,2002-12-16,2013-05-24,Resignation,0
4741,Western,Logistics,Helper,108.54,2010-11-17,2013-04-11,Resignation,0
4742,South Asian,Oil & Gas,Cook,139.34,2013-06-10,2023-09-19,Resignation,1
4743,Southeast Asian,Retail,Plumber,169.83,2002-04-02,2013-10-16,Resignation,0
4744,South Asian,Oil & Gas,Plumber,163.31,2021-01-21,2024-01-29,Termination,1
4745,South Asian,IT,Manager,1126.68,2012-01-28,2023-11-05,Resignation,0
4746,South Asian,Retail,Helper,101.43,2005-10-25,2016-02-02,Resignation,0
4747,South Asian,Construction,Nurse,454.86,2016-05-30,2022-05-02,Termination,0
4748,South Asian,Oil & Gas,Accountant,310.64,2006-08-06,2014-07-01,Contract End,0
4749,South Asian,Construction,Cook,216.67,2015-06-03,2022-12-05,Resignation,0
4750,South Asian,Construction,Cook,172.61,2009-03-20,2019-01-22,Resignation,0
4751,South Asian,Construction,Electrician,171.86,2015-06-29,2018-06-08,Resignation,0
4752,Southeast Asian,Retail,Nurse,463.1,2007-05-28,2011-08-19,Resignation,0
4753,South Asian,Finance,Manager,1035.3,2007-06-17,2016-07-25,Termination,0
4754,Arab,Health,Electrician,138.87,2014-05-02,2016-03-04,Contract End,0
4755,South Asian,Hospitality,Accountant,410.86,2011-01-31,2013-03-24,Termination,0
4756,South Asian,Construction,Engineer,715.41,2004-03-26,2015-05-03,Resignation,1
4757,South Asian,Oil & Gas,Helper,108.34,2012-04-17,2015-06-19,Termination,0
4758,South Asian,Construction,Manager,1968.55,2009-11-26,2013-10-31,Termination,0
4759,African,Construction,Engineer,1001.12,2015-02-16,2018-12-25,Resignation,0
4760,South Asian,Construction,Labourer,131.24,2015-07-30,2021-03-05,Contract End,0
4761,Southeast Asian,Construction,Cook,125.56,2014-03-26,2015-10-01,Resignation,0
4762,South Asian,Construction,Manager,1719.75,2018-08-20,2019-11-25,Resignation,0
4763,South Asian,Hospitality,IT Professional,672.38,2009-08-23,2018-07-20,Termination,0
4764,Southeast Asian,Construction,Manager,1680.11,2005-06-13,2016-05-17,Resignation,1
4765,South Asian,Construction,Helper,125.62,2001-05-12,2010-12-25,Contract End,1
4766,Western,Retail,Cook,152.59,2013-03-04,2018-12-21,Termination,0
4767,South Asian,Health,IT Professional,494.48,2013-12-09,2016-03-27,Termination,1
4768,Southeast Asian,Logistics,Manager,1661.8,2009-10-06,2016-11-24,Resignation,0
4769,Southeast Asian,Hospitality,Manager,1911.72,2014-08-22,2016-07-18,Resignation,0
4770,Southeast Asian,Retail,Manager,1869.51,2011-06-26,2017-03-24,Resignation,0
4771,Western,Oil & Gas,Engineer,810.0,2003-01-05,2011-04-23,Termination,0
4772,South Asian,Logistics,Manager,1159.58,2019-09-08,2024-07-13,Termination,0
4773,South Asian,Finance,Electrician,246.35,2007-04-27,2014-03-15,Resignation,0
4774,South Asian,Construction,Driver,129.87,2020-09-04,2024-08-08,Resignation,0
4775,Southeast Asian,Finance,Engineer,491.81,2015-08-17,2022-12-26,Termination,0
4776,Southeast Asian,Logistics,Electrician,205.33,2001-03-18,2012-03-22,Termination,0
4777,Arab,Logistics,Clerk,222.59,2009-08-07,2016-07-06,Resignation,0
4778,African,Logistics,Manager,1512.53,2001-08-26,2010-06-09,Resignation,0
4779,South Asian,Retail,Manager,1585.42,2016-09-28,2023-06-23,Resignation,0
4780,Southeast Asian,Retail,Engineer,715.22,2018-08-15,2021-07-27,Termination,0
4781,South Asian,Oil & Gas,Clerk,214.33,2011-01-27,2020-05-27,Resignation,0
4782,African,Oil & Gas,Labourer,103.6,2000-02-07,2010-02-23,Resignation,0
4783,Southeast Asian,IT,IT Professional,314.95,2012-03-10,2020-11-12,Resignation,0
4784,South Asian,Finance,Accountant,214.62,2007-05-03,2016-12-09,Contract End,1
4785,Arab,Construction,Nurse,332.76,2009-11-21,2014-07-20,Resignation,0
4786,Southeast Asian,Retail,Plumber,226.02,2009-01-20,2018-03-19,Termination,0
4787,Southeast Asian,Construction,Manager,876.39,2013-04-28,2015-08-16,Termination,0
4788,South Asian,Hospitality,Helper,126.4,2002-11-20,2011-09-06,Resignation,0
4789,Arab,Hospitality,Accountant,252.18,2008-11-01,2010-06-10,Contract End,0
4790,South Asian,Health,Helper,124.12,2013-05-03,2015-07-20,Resignation,0
4791,South Asian,Hospitality,Labourer,101.99,2013-07-26,2016-09-04,Contract End,0
4792,Southeast Asian,Hospitality,Manager,741.52,2017-11-25,2020-09-28,Termination,1
4793,Western,Construction,Cook,142.41,2010-08-02,2018-08-08,Termination,0
4794,South Asian,IT,IT Professional,667.52,2011-10-14,2021-02-09,Termination,1
4795,South Asian,Health,Accountant,417.25,2008-08-09,2020-01-20,Resignation,1
4796,South Asian,Construction,Helper,124.31,2018-05-29,2021-01-24,Resignation,0
4797,South Asian,Hospitality,Accountant,422.47,2018-04-07,2022-04-05,Resignation,0
4798,Southeast Asian,Construction,Clerk,163.92,2006-07-06,2011-04-12,Resignation,1
4799,South Asian,Oil & Gas,Nurse,486.77,2012-08-13,2018-02-18,Resignation,0
4800,South Asian,Construction,Driver,149.86,2003-07-28,2014-12-10,Resignation,0
4801,Southeast Asian,Logistics,Plumber,216.83,2006-07-27,2014-09-21,Contract End,0
4802,South Asian,IT,Electrician,239.59,2007-02-02,2010-08-05,Resignation,0
4803,South Asian,Oil & Gas,Manager,830.64,2016-12-29,2020-03-21,Resignation,0
4804,Arab,Oil & Gas,Plumber,242.97,2012-08-27,2021-02-06,Termination,0
4805,South Asian,Finance,Engineer,894.13,2005-11-30,2017-03-29,Resignation,0
4806,Southeast Asian,Construction,IT Professional,572.55,2013-02-06,2022-06-13,Resignation,0
4807,Southeast Asian,Retail,Manager,1915.65,2002-05-26,2013-08-14,Resignation,0
4808,Southeast Asian,Oil & Gas,Manager,1172.3,2003-01-14,2013-03-08,Termination,1
4809,South Asian,Finance,Nurse,501.64,2014-05-25,2021-09-01,Resignation,0
4810,Arab,Hospitality,Accountant,434.22,2010-03-25,2018-04-16,Termination,1
4811,Arab,IT,Engineer,661.39,2015-01-10,2021-01-19,Resignation,0
4812,South Asian,Oil & Gas,Nurse,548.31,2007-04-19,2011-07-01,Resignation,0
4813,Arab,Construction,Clerk,188.88,2008-11-28,2011-11-29,Resignation,0
4814,South Asian,Hospitality,Plumber,156.53,2013-12-03,2018-04-05,Resignation,0
4815,African,IT,Driver,186.75,2020-12-30,2023-08-05,Resignation,1
4816,South Asian,Hospitality,Accountant,387.68,2013-03-19,2018-07-25,Resignation,1
4817,African,Construction,Plumber,211.89,2008-02-11,2012-02-28,Resignation,0
4818,South Asian,Construction,Nurse,577.45,2002-12-08,2012-06-29,Resignation,0
4819,South Asian,Oil & Gas,Manager,1770.54,2014-08-22,2023-07-27,Termination,1
4820,South Asian,Construction,Labourer,139.7,2014-12-14,2024-06-21,Resignation,0
4821,Southeast Asian,Retail,Electrician,176.93,2012-04-10,2019-12-17,Termination,0
4822,Arab,Retail,Cook,181.45,2020-09-03,2024-04-16,Termination,0
4823,South Asian,Construction,Electrician,245.86,2019-04-06,2020-04-29,Resignation,0
4824,South Asian,Retail,IT Professional,718.84,2015-02-20,2023-08-06,Resignation,0
4825,South Asian,Construction,Electrician,159.92,2009-12-31,2015-07-04,Resignation,0
4826,Western,Hospitality,Clerk,190.89,2012-12-18,2017-03-22,Termination,0
4827,South Asian,Hospitality,Manager,1364.15,2008-09-03,2013-04-12,Resignation,0
4828,South Asian,Oil & Gas,Cook,150.13,2007-01-10,2010-03-13,Termination,1
4829,South Asian,Construction,Nurse,370.56,2009-12-30,2017-06-15,Termination,0
4830,South Asian,Finance,IT Professional,493.6,2007-03-13,2012-07-22,Termination,0
4831,South Asian,Logistics,Labourer,106.44,2020-05-22,2021-11-14,Resignation,0
4832,South Asian,Hospitality,Nurse,513.32,2005-11-18,2015-12-16,Termination,0
4833,Southeast Asian,Retail,Manager,822.49,2011-02-15,2018-06-25,Resignation,0
4834,Western,Construction,Labourer,100.79,2008-03-07,2016-02-19,Resignation,0
4835,Southeast Asian,Hospitality,Driver,165.73,2018-08-30,2023-06-16,Termination,1
4836,Arab,Construction,IT Professional,287.7,2015-05-15,2019-01-26,Resignation,0
4837,African,Logistics,Manager,1092.68,2009-12-01,2012-09-20,Termination,0
4838,South Asian,Construction,Manager,1641.83,2004-02-16,2010-06-06,Contract End,0
4839,Arab,Health,Electrician,177.91,2010-08-23,2016-05-07,Termination,1
4840,South Asian,Construction,Engineer,698.38,2007-07-14,2015-06-23,Contract End,0
4841,Arab,Oil & Gas,Manager,871.22,2004-06-14,2016-02-08,Resignation,0
4842,South Asian,Logistics,Driver,120.08,2016-03-10,2022-12-08,Resignation,0
4843,African,Construction,Manager,1694.99,2010-06-02,2014-11-30,Resignation,0
4844,South Asian,Construction,Electrician,245.83,2010-04-26,2014-10-21,Contract End,0
4845,African,Retail,Manager,1896.61,2020-04-29,2023-08-22,Resignation,0
4846,South Asian,Hospitality,Engineer,829.84,2009-06-04,2020-01-31,Resignation,0
4847,Southeast Asian,Retail,Manager,1543.45,2009-11-06,2011-02-03,Termination,1
4848,South Asian,Oil & Gas,Driver,154.09,2008-07-24,2014-02-28,Resignation,0
4849,Arab,Logistics,Cook,191.74,2009-12-31,2016-01-25,Resignation,0
4850,South Asian,IT,Manager,1038.44,2008-11-11,2010-04-20,Contract End,0
4851,Southeast Asian,Oil & Gas,Plumber,163.47,2008-10-26,2014-02-28,Termination,0
4852,Southeast Asian,Health,Nurse,349.6,2020-03-17,2024-05-07,Resignation,0
4853,Arab,Health,Manager,1061.96,2008-05-02,2012-12-19,Resignation,0
4854,South Asian,Retail,Electrician,129.0,2015-07-12,2021-10-10,Contract End,0
4855,Southeast Asian,Construction,IT Professional,522.06,2009-04-02,2019-04-09,Termination,1
4856,Southeast Asian,Logistics,Driver,143.51,2015-03-23,2023-10-16,Resignation,0
4857,South Asian,Finance,Helper,135.66,2009-01-17,2016-09-11,Resignation,0
4858,South Asian,Oil & Gas,Manager,1326.32,2011-10-07,2023-09-07,Termination,0
4859,Western,Logistics,Manager,1105.18,2005-05-21,2015-10-16,Resignation,0
4860,South Asian,Health,Electrician,180.74,2014-03-25,2017-03-01,Resignation,0
4861,South Asian,IT,Plumber,184.94,2013-02-08,2024-06-16,Resignation,0
4862,Southeast Asian,Logistics,Manager,1120.63,2009-04-07,2020-02-05,Termination,0
4863,Western,Construction,Plumber,194.49,2004-03-16,2010-11-18,Resignation,0
4864,Southeast Asian,IT,Plumber,242.59,2018-04-21,2020-02-13,Resignation,0
4865,South Asian,Hospitality,Driver,149.88,2019-08-27,2022-09-06,Resignation,0
4866,South Asian,Construction,Engineer,934.78,2019-12-21,2023-11-18,Resignation,0
4867,South Asian,Hospitality,Nurse,366.13,2016-06-13,2019-01-28,Contract End,0
4868,South Asian,Logistics,IT Professional,774.92,2014-05-21,2018-04-04,Termination,0
4869,South Asian,Construction,Helper,104.07,2012-03-17,2016-08-25,Contract End,1
4870,South Asian,Retail,Driver,191.56,2021-04-18,2022-11-26,Termination,1
4871,South Asian,Health,Driver,181.24,2010-04-06,2019-07-31,Resignation,0
4872,Arab,Health,Helper,100.62,2001-12-15,2011-09-13,Contract End,0
4873,Southeast Asian,Health,Manager,1840.78,2013-06-26,2018-07-08,Termination,0
4874,Southeast Asian,Construction,Helper,112.82,2013-05-30,2015-07-15,Termination,0
4875,African,Construction,Nurse,454.24,2002-09-18,2012-03-14,Resignation,0
4876,Arab,Construction,Cook,192.54,2006-01-07,2010-04-11,Termination,0
4877,Arab,Construction,Manager,1607.94,2007-11-06,2013-09-12,Resignation,0
4878,Southeast Asian,Construction,Cook,185.73,2008-05-20,2017-04-10,Termination,1
4879,Southeast Asian,Construction,Labourer,132.28,2012-01-25,2022-06-04,Resignation,0
4880,South Asian,Construction,Manager,738.75,2021-11-30,2024-01-22,Resignation,0
4881,African,Retail,Nurse,426.75,2011-09-28,2017-10-22,Termination,0
4882,South Asian,Logistics,Labourer,115.6,2010-12-10,2013-04-02,Resignation,0
4883,South Asian,Hospitality,Nurse,363.51,2012-03-06,2018-07-16,Contract End,1
4884,Arab,Construction,Electrician,227.45,2013-05-01,2016-07-12,Resignation,0
4885,South Asian,Logistics,Accountant,373.06,2022-02-03,2024-06-28,Resignation,0
4886,South Asian,Oil & Gas,Cook,208.29,2009-02-14,2011-11-01,Contract End,0
4887,Arab,Retail,Electrician,177.97,2018-01-26,2021-10-01,Resignation,0
4888,South Asian,Oil & Gas,Accountant,405.3,2010-08-08,2020-05-26,Resignation,0
4889,South Asian,Retail,Nurse,337.62,2004-10-16,2013-08-06,Resignation,0
4890,Western,IT,Cook,183.67,2015-11-12,2023-03-17,Resignation,0
4891,South Asian,Logistics,Engineer,537.8,2012-10-09,2018-09-30,Contract End,0
4892,Arab,Construction,IT Professional,461.2,2019-02-17,2020-04-24,Resignation,0
4893,South Asian,Logistics,Accountant,249.35,2013-04-17,2019-09-07,Termination,0
4894,African,Health,Cook,139.21,2003-02-26,2014-03-08,Resignation,1
4895,South Asian,Finance,Helper,140.37,2004-08-06,2015-12-19,Termination,0
4896,Arab,Logistics,IT Professional,410.01,2007-11-06,2011-07-17,Resignation,0
4897,Arab,Retail,Clerk,181.52,2014-10-30,2017-03-21,Resignation,0
4898,South Asian,Construction,Plumber,209.83,2002-01-09,2013-04-16,Contract End,0
4899,Arab,Construction,IT Professional,407.77,2018-10-01,2024-06-18,Termination,0
4900,Arab,Construction,IT Professional,346.54,2008-02-10,2018-05-09,Resignation,0
4901,Arab,Retail,Helper,143.31,2001-06-09,2010-06-12,Termination,0
4902,South Asian,Retail,IT Professional,576.32,2010-10-13,2016-12-24,Resignation,0
4903,Arab,Hospitality,Helper,105.34,2000-09-09,2010-02-21,Termination,1
4904,South Asian,Logistics,Plumber,144.66,2011-09-14,2014-01-14,Resignation,0
4905,Southeast Asian,Construction,Clerk,228.4,2010-12-18,2017-02-16,Resignation,0
4906,Arab,Construction,Engineer,883.45,2013-08-25,2020-11-14,Resignation,0
4907,South Asian,Health,Electrician,214.88,2006-01-17,2011-02-17,Contract End,0
4908,South Asian,Construction,Clerk,230.83,2006-03-20,2011-01-11,Resignation,0
4909,South Asian,Health,Helper,141.29,2009-04-01,2018-11-25,Resignation,0
